head,rel,tail
Q18716,P641,Q2736
Q18716,P17,Q145
Q18716,P6364,Q23444
Q460431,P27,Q145
Q460431,P27,Q174193
Q460431,P106,Q12362622
Q460431,P106,Q22336956
Q460431,P166,Q833163
Q460431,P166,Q14420
Q460431,P607,Q362
Q460431,P103,Q1860
Q460431,P1412,Q1860
Q460431,P509,Q12152
Q460431,P1343,Q67311526
Q460431,P1196,Q3739104
Q201656,P106,Q33999
Q201656,P106,Q488205
Q201656,P106,Q36834
Q201656,P106,Q177220
Q201656,P27,Q30
Q201656,P19,Q16557
Q201656,P1303,Q6607
Q201656,P1303,Q5994
Q201656,P1303,Q17172850
Q201656,P136,Q37073
Q201656,P136,Q11399
Q201656,P136,Q850412
Q201656,P264,Q387539
Q201656,P264,Q183387
Q201656,P264,Q190585
Q201656,P412,Q27914
Q201656,P1412,Q1860
Q201656,P1343,Q67311526
Q201656,P103,Q1860
Q201656,P6886,Q1860
Q201656,P140,Q1841
Q37459,P106,Q33999
Q37459,P106,Q177220
Q37459,P106,Q3282637
Q37459,P106,Q10798782
Q37459,P106,Q4610556
Q37459,P106,Q10800557
Q37459,P106,Q2405480
Q37459,P106,Q193391
Q37459,P106,Q47541952
Q37459,P26,Q37079
Q37459,P27,Q408
Q37459,P27,Q30
Q37459,P166,Q103618
Q37459,P166,Q1131356
Q37459,P166,Q1011564
Q37459,P166,Q463085
Q37459,P166,Q673229
Q37459,P166,Q687123
Q37459,P166,Q989447
Q37459,P166,Q56085709
Q37459,P166,Q17985761
Q37459,P166,Q604370
Q37459,P1411,Q103618
Q37459,P1411,Q106301
Q37459,P1412,Q1860
Q37459,P103,Q1860
Q37459,P1340,Q17122834
Q37459,P1303,Q17172850
Q37459,P1343,Q67311526
Q37459,P552,Q789447
Q37459,P6553,L484
Q37459,P140,Q1841
Q37459,P108,Q740308
Q37459,P6886,Q1860
Q37459,P1050,Q186676
Q39978,P106,Q36180
Q39978,P140,Q1841
Q39978,P1412,Q150
Q39978,P1343,Q602358
Q39978,P1343,Q19180675
Q39978,P1343,Q867541
Q39978,P1343,Q67311526
Q39978,P1343,Q99413897
Q39978,P1343,Q3181656
Q39978,P6886,Q150
Q39978,P7763,Q71887839
Q39978,P1196,Q3739104
Q47300912,P161,Q35332
Q47300912,P495,Q30
Q47300912,P495,Q145
Q47300912,P136,Q859369
Q47300912,P136,Q130232
Q47300912,P136,Q959790
Q47300912,P272,Q186941
Q47300912,P364,Q1860
Q47300912,P750,Q1097348
Q47300912,P462,Q22006653
Q47300912,P462,Q838368
Q47300912,P166,Q277751
Q47300912,P166,Q106291
Q47300912,P437,Q54820071
Q47300912,P437,Q723685
Q47300912,P5021,Q4165246
Q47300912,P5021,Q105776216
Q47300912,P5021,Q85783379
Q47300912,P915,Q65
Q47300912,P915,Q127856
Q47300912,P1411,Q102427
Q61448040,P495,Q884
Q61448040,P364,Q9176
Q61448040,P136,Q130232
Q61448040,P136,Q157443
Q61448040,P136,Q2484376
Q61448040,P166,Q102427
Q61448040,P166,Q41417
Q61448040,P166,Q103360
Q61448040,P166,Q518675
Q61448040,P750,Q135288
Q61448040,P750,Q54958752
Q61448040,P6216,Q50423863
Q61448040,P1411,Q277751
Q61448040,P840,Q884
Q61448040,P462,Q22006653
Q61448040,P437,Q54820071
Q61448040,P437,Q723685
Q61448040,P5021,Q4165246
Q61448040,P5021,Q105776216
Q61448040,P5021,Q85783379
Q194318,P364,Q1860
Q194318,P86,Q76364
Q194318,P462,Q22006653
Q194318,P495,Q30
Q3136554,P27,Q668
Q3136554,P106,Q33999
Q3136554,P1412,Q8097
Q3136554,P1412,Q5885
Q3136554,P103,Q8097
Q20055561,P27,Q145
Q20055561,P1412,Q1860
Q20055561,P1412,Q1568
Q20055561,P937,Q84
Q20055561,P39,Q28841847
Q20055561,P106,Q82955
Q20055561,P140,Q9089
Q20055561,P6886,Q1860
Q20055561,P103,Q1860
Q692989,P400,Q94
Q692989,P400,Q48493
Q692989,P437,Q54820071
Q692989,P495,Q30
Q692989,P750,Q135288
Q692989,P750,Q368215
Q692989,P306,Q94
Q692989,P306,Q48493
Q40791,P106,Q33999
Q40791,P106,Q10800557
Q40791,P106,Q3427922
Q40791,P106,Q3282637
Q40791,P106,Q28389
Q40791,P106,Q10798782
Q40791,P106,Q43845
Q40791,P106,Q2405480
Q40791,P106,Q578109
Q40791,P106,Q2526255
Q40791,P27,Q30
Q40791,P27,Q183
Q40791,P166,Q103618
Q40791,P166,Q56085709
Q40791,P166,Q1011547
Q40791,P166,Q268200
Q40791,P166,Q105447
Q40791,P166,Q17985761
Q40791,P1411,Q103618
Q40791,P1412,Q1860
Q40791,P1412,Q188
Q40791,P551,Q60
Q40791,P551,Q65
Q40791,P551,Q16559
Q40791,P103,Q1860
Q40791,P103,Q188
Q40791,P1343,Q67311526
Q40791,P1343,Q106111559
Q40791,P6886,Q1860
Q40791,P6886,Q188
Q40791,P140,Q7066
Q40791,P937,Q30
Q166502,P1343,Q3181656
Q219060,P463,Q47543
Q219060,P463,Q8475
Q219060,P463,Q7809
Q219060,P463,Q162656
Q219060,P463,Q842490
Q219060,P463,Q605326
Q219060,P361,Q7204
Q219060,P361,Q27293
Q219060,P36,Q1218
Q219060,P530,Q155
Q219060,P530,Q851
Q219060,P530,Q79
Q219060,P530,Q262
Q219060,P530,Q222
Q219060,P530,Q35
Q219060,P530,Q189
Q219060,P530,Q159583
Q219060,P530,Q252
Q219060,P530,Q833
Q219060,P530,Q843
Q219060,P530,Q796
Q219060,P530,Q96
Q219060,P530,Q218
Q219060,P530,Q258
Q219060,P530,Q43
Q219060,P530,Q458
Q219060,P530,Q717
Q219060,P530,Q865
Q219060,P530,Q878
Q219060,P530,Q881
Q219060,P530,Q30
Q219060,P530,Q403
Q219060,P530,Q159
Q219060,P530,Q794
Q219060,P530,Q148
Q219060,P530,Q668
Q219060,P530,Q423
Q219060,P530,Q902
Q219060,P530,Q783
Q219060,P530,Q28
Q219060,P421,Q6723
Q219060,P37,Q13955
Q219060,P30,Q48
Q219060,P47,Q801
Q219060,P47,Q79
Q219060,P47,Q810
Q219060,P17,Q219060
Q219060,P1622,Q14565199
Q61117344,P495,Q30
Q61117344,P462,Q22006653
Q61117344,P364,Q1860
Q61117344,P136,Q1535153
Q61117344,P136,Q188473
Q61117344,P136,Q21010853
Q61117344,P915,Q84
Q61117344,P915,Q19835
Q61117344,P915,Q1297
Q61117344,P750,Q8016302
Q61117344,P750,Q168383
Q61117344,P750,Q1097348
Q61117344,P272,Q8016302
Q61117344,P437,Q723685
Q61117344,P5021,Q4165246
Q23562553,P495,Q30
Q23562553,P364,Q1860
Q23562553,P161,Q483118
Q23562553,P136,Q471839
Q23562553,P136,Q188473
Q23562553,P136,Q319221
Q23562553,P136,Q1535153
Q23562553,P136,Q130232
Q23562553,P462,Q22006653
Q23562553,P750,Q8016302
Q23562553,P750,Q1097348
Q23562553,P272,Q8016302
Q23562553,P5021,Q4165246
Q30105342,P106,Q10798782
Q30105342,P27,Q30
Q30105342,P19,Q23556
Q30105342,P6553,L484
Q30105342,P1412,Q1860
Q30105342,P103,Q1860
Q30105342,P6886,Q1860
Q30105342,P140,Q9268
Q27881473,P106,Q131524
Q27881473,P106,Q15077007
Q27881473,P106,Q82955
Q27881473,P1412,Q1860
Q27881473,P1412,Q5885
Q27881473,P6886,Q1860
Q27881473,P27,Q30
Q27881473,P101,Q82955
Q27881473,P102,Q29468
Q27881473,P140,Q9089
Q112162297,P136,Q200092
Q112162297,P495,Q145
Q112162297,P364,Q1860
Q112162297,P462,Q22006653
Q112162297,P1552,Q27834579
Q112162297,P437,Q47544021
Q112162297,P5021,Q4165246
Q805,P17,Q805
Q805,P122,Q7270
Q805,P832,Q47499
Q805,P1552,Q47185282
Q805,P530,Q30
Q805,P530,Q794
Q805,P530,Q851
Q805,P530,Q159
Q805,P530,Q148
Q805,P530,Q842
Q805,P530,Q843
Q805,P530,Q858
Q805,P530,Q796
Q805,P530,Q878
Q805,P530,Q38
Q805,P530,Q398
Q805,P530,Q846
Q805,P530,Q1016
Q805,P530,Q43
Q805,P530,Q145
Q805,P530,Q403
Q805,P530,Q458
Q805,P530,Q977
Q805,P530,Q986
Q805,P530,Q1045
Q805,P530,Q833
Q805,P530,Q252
Q805,P530,Q865
Q805,P530,Q230
Q805,P530,Q183
Q805,P530,Q423
Q805,P530,Q28
Q805,P37,Q13955
Q805,P30,Q48
Q805,P30,Q15
Q805,P47,Q851
Q805,P47,Q842
Q805,P463,Q1065
Q805,P463,Q47543
Q805,P463,Q191384
Q805,P463,Q827525
Q805,P463,Q656801
Q805,P463,Q1043527
Q805,P463,Q899770
Q805,P463,Q384535
Q805,P463,Q8475
Q805,P463,Q842490
Q805,P463,Q7809
Q805,P463,Q17495
Q805,P463,Q376150
Q805,P463,Q162656
Q805,P463,Q170424
Q805,P463,Q7817
Q805,P463,Q605326
Q805,P1622,Q14565199
Q805,P1343,Q602358
Q805,P1343,Q19180675
Q805,P1343,Q4173137
Q805,P1343,Q2041543
Q805,P1343,Q867541
Q805,P361,Q7204
Q805,P361,Q27293
Q805,P3075,Q432
Q5020214,P641,Q2736
Q5020214,P17,Q96
Q5020214,P17,Q30
Q5020214,P17,Q16
Q1762781,P27,Q30
Q1762781,P19,Q18419
Q1762781,P106,Q33999
Q1762781,P106,Q10798782
Q1762781,P1412,Q1860
Q1762781,P103,Q1860
Q1762781,P6886,Q1860
Q1762781,P20,Q65
Q20882479,P106,Q33999
Q20882479,P106,Q4610556
Q20882479,P106,Q10798782
Q20882479,P106,Q10800557
Q20882479,P106,Q2405480
Q20882479,P27,Q145
Q20882479,P27,Q30
Q20882479,P27,Q414
Q20882479,P19,Q8652
Q20882479,P1412,Q1860
Q20882479,P1412,Q1321
Q20882479,P103,Q7979
Q20882479,P551,Q84
Q20882479,P551,Q414
Q20882479,P172,Q42406
Q20882479,P6886,Q1860
Q20882479,P166,Q673229
Q20882479,P101,Q222749
Q20882479,P101,Q17143560
Q20882479,P1411,Q1011564
Q423289,P127,Q9531
Q423289,P2936,Q1860
Q423289,P112,Q9531
Q423289,P17,Q145
Q4932701,P166,Q10762848
Q4932701,P106,Q1930187
Q4932701,P106,Q947873
Q4932701,P27,Q145
Q4932701,P1412,Q1860
Q184634,P1196,Q10737
Q184634,P1343,Q3181656
Q184634,P1343,Q867541
Q184634,P1343,Q20096917
Q60836051,P136,Q157443
Q60836051,P136,Q1361932
Q60836051,P136,Q319221
Q60836051,P364,Q1860
Q60836051,P495,Q145
Q60836051,P495,Q142
Q60836051,P495,Q30
Q60836051,P750,Q907311
Q60836051,P1552,Q27847754
Q60836051,P1552,Q27834579
Q60836051,P5021,Q4165246
Q214831,P106,Q177220
Q214831,P106,Q33999
Q214831,P106,Q488205
Q214831,P106,Q36834
Q214831,P27,Q30
Q214831,P19,Q8652
Q214831,P412,Q27914
Q214831,P136,Q37073
Q214831,P1303,Q5994
Q214831,P1303,Q17172850
Q214831,P551,Q23197
Q214831,P1412,Q1860
Q214831,P103,Q1860
Q214831,P6886,Q1860
Q214831,P552,Q789447
Q854353,P1343,Q4532138
Q1576873,P136,Q188473
Q1576873,P136,Q182015
Q1576873,P364,Q1860
Q1576873,P495,Q30
Q1576873,P161,Q178166
Q1576873,P750,Q168383
Q168721,P106,Q33999
Q168721,P106,Q10798782
Q168721,P106,Q10800557
Q168721,P106,Q28389
Q168721,P106,Q3282637
Q168721,P106,Q2259451
Q168721,P106,Q2526255
Q168721,P27,Q30
Q168721,P69,Q5629067
Q168721,P166,Q1044427
Q168721,P166,Q103618
Q168721,P166,Q1131356
Q168721,P166,Q13452524
Q168721,P166,Q602866
Q168721,P166,Q17985761
Q168721,P166,Q10294045
Q168721,P1411,Q103618
Q168721,P1411,Q602866
Q168721,P1412,Q1860
Q168721,P1343,Q67311526
Q168721,P103,Q1860
Q168721,P6886,Q1860
Q168721,P937,Q30
Q114889877,P495,Q668
Q114889877,P462,Q22006653
Q343983,P106,Q33999
Q343983,P106,Q3282637
Q343983,P106,Q36180
Q343983,P106,Q2526255
Q343983,P106,Q4853732
Q343983,P106,Q10798782
Q343983,P106,Q10800557
Q343983,P106,Q2405480
Q343983,P106,Q2259451
Q343983,P106,Q578109
Q343983,P106,Q245068
Q343983,P27,Q30
Q343983,P19,Q11299
Q343983,P19,Q60
Q343983,P166,Q10762848
Q343983,P166,Q17985761
Q343983,P1412,Q1860
Q343983,P103,Q1860
Q343983,P6886,Q1860
Q343983,P1050,Q132971
Q343983,P101,Q222749
Q95043,P27,Q30
Q95043,P106,Q33999
Q95043,P106,Q10798782
Q95043,P106,Q10800557
Q95043,P106,Q948329
Q95043,P106,Q2526255
Q95043,P102,Q29468
Q95043,P1411,Q106291
Q95043,P136,Q21590660
Q95043,P1343,Q67311526
Q95043,P166,Q17985761
Q95043,P1412,Q1860
Q95043,P103,Q1860
Q95043,P6886,Q1860
Q95043,P20,Q65
Q95043,P101,Q222749
Q95043,P101,Q11424
Q21622967,P106,Q19204627
Q21622967,P413,Q622747
Q21622967,P641,Q41323
Q21622967,P27,Q30
Q80322358,P495,Q30
Q80322358,P364,Q1860
Q80322358,P750,Q1005887
Q80322358,P915,Q64
Q80322358,P915,Q90
Q80322358,P915,Q17
Q80322358,P915,Q60
Q80322358,P915,Q810
Q80322358,P840,Q60
Q80322358,P840,Q64
Q80322358,P840,Q90
Q80322358,P840,Q1028
Q80322358,P462,Q22006653
Q80322358,P136,Q188473
Q80322358,P136,Q319221
Q80322358,P361,Q116760773
Q15935,P106,Q2252262
Q15935,P106,Q177220
Q15935,P106,Q753110
Q15935,P106,Q183945
Q15935,P106,Q43845
Q15935,P106,Q3427922
Q15935,P106,Q33999
Q15935,P106,Q3501317
Q15935,P106,Q82955
Q15935,P19,Q23556
Q15935,P27,Q30
Q15935,P1412,Q1860
Q15935,P166,Q19858088
Q15935,P136,Q37073
Q15935,P136,Q180268
Q15935,P136,Q11401
Q15935,P264,Q654283
Q15935,P1303,Q17172850
Q15935,P1303,Q52954
Q15935,P140,Q5043
Q15935,P551,Q1297
Q15935,P103,Q1860
Q15935,P172,Q49085
Q15935,P1343,Q67311526
Q15935,P1411,Q1527196
Q15935,P1411,Q19858088
Q15935,P1411,Q1453643
Q15935,P1411,Q1027904
Q15935,P1411,Q904528
Q15935,P1411,Q843219
Q15935,P6379,Q213322
Q15935,P7763,Q73555012
Q15935,P6886,Q1860
Q1896166,P27,Q145
Q1896166,P106,Q33999
Q1896166,P106,Q2259451
Q1896166,P106,Q10798782
Q1896166,P1303,Q6607
Q1896166,P1343,Q67311526
Q1896166,P1412,Q1860
Q103157,P106,Q10800557
Q103157,P106,Q10798782
Q103157,P106,Q3282637
Q103157,P106,Q28389
Q103157,P27,Q30
Q103157,P1412,Q1860
Q103157,P166,Q1150306
Q103157,P166,Q17985761
Q103157,P1532,Q30
Q103157,P136,Q21590660
Q103157,P1343,Q67311526
Q103157,P2348,Q6927
Q103157,P1411,Q977915
Q103157,P103,Q1860
Q103157,P6886,Q1860
Q3826815,P27,Q30
Q3826815,P106,Q19204627
Q3826815,P106,Q42331263
Q3826815,P1532,Q30
Q3826815,P413,Q622747
Q3826815,P641,Q41323
Q1013,P30,Q15
Q1013,P47,Q258
Q1013,P37,Q1860
Q1013,P463,Q1065
Q1013,P463,Q7785
Q1013,P463,Q7825
Q1013,P463,Q191384
Q1013,P463,Q827525
Q1013,P463,Q656801
Q1013,P463,Q1043527
Q1013,P463,Q899770
Q1013,P463,Q340195
Q1013,P463,Q384535
Q1013,P463,Q8475
Q1013,P463,Q842490
Q1013,P463,Q7809
Q1013,P463,Q17495
Q1013,P463,Q376150
Q1013,P463,Q162656
Q1013,P463,Q170424
Q1013,P463,Q7817
Q1013,P463,Q605326
Q1013,P17,Q1013
Q1013,P421,Q6723
Q1013,P122,Q41614
Q1013,P1622,Q13196750
Q1013,P2852,Q1061257
Q1013,P530,Q183
Q1013,P530,Q258
Q1013,P530,Q865
Q1013,P530,Q30
Q1013,P530,Q159
Q1013,P530,Q668
Q1013,P530,Q230
Q1013,P530,Q423
Q1013,P530,Q148
Q1013,P2936,Q1860
Q13217306,P27,Q145
Q13217306,P106,Q33999
Q13217306,P106,Q177220
Q13217306,P166,Q268200
Q13217306,P1412,Q1860
Q13217306,P101,Q115160932
Q13217306,P1411,Q673229
Q26695,P106,Q177220
Q26695,P106,Q488205
Q26695,P106,Q486748
Q26695,P106,Q183945
Q26695,P106,Q10800557
Q26695,P27,Q30
Q26695,P136,Q37073
Q26695,P136,Q131272
Q26695,P136,Q164444
Q26695,P136,Q45981
Q26695,P136,Q484641
Q26695,P136,Q187760
Q26695,P264,Q190585
Q26695,P1303,Q5994
Q26695,P1303,Q17172850
Q26695,P166,Q61669648
Q26695,P166,Q17985761
Q26695,P166,Q904528
Q26695,P166,Q179191
Q26695,P1412,Q1860
Q26695,P1343,Q67311526
Q26695,P1411,Q1027904
Q26695,P1411,Q904528
Q26695,P1411,Q19858080
Q26695,P103,Q1860
Q26695,P6886,Q1860
Q26695,P6275,Q373087
Q26695,P412,Q27914
Q229112,P106,Q33999
Q229112,P106,Q3282637
Q229112,P106,Q4610556
Q229112,P106,Q10798782
Q229112,P106,Q10800557
Q229112,P27,Q30
Q229112,P551,Q60
Q229112,P1343,Q67311526
Q229112,P1412,Q1860
Q229112,P103,Q1860
Q229112,P6886,Q1860
Q229112,P102,Q29552
Q128121,P106,Q33999
Q128121,P106,Q488205
Q128121,P106,Q855091
Q128121,P106,Q36834
Q128121,P106,Q177220
Q128121,P106,Q3282637
Q128121,P106,Q49757
Q128121,P106,Q183945
Q128121,P106,Q13235160
Q128121,P27,Q145
Q128121,P412,Q31687
Q128121,P1303,Q6607
Q128121,P1303,Q51290
Q128121,P1303,Q5994
Q128121,P1303,Q17172850
Q128121,P136,Q11399
Q128121,P136,Q9759
Q128121,P136,Q7749
Q128121,P136,Q45981
Q128121,P264,Q203059
Q128121,P264,Q38903
Q128121,P1411,Q1472235
Q128121,P166,Q1472235
Q128121,P166,Q833163
Q128121,P1343,Q67311526
Q128121,P1412,Q1860
Q128121,P1344,Q193740
Q128121,P6275,Q7120528
Q128121,P7763,Q73555012
Q128121,P97,Q833163
Q162202,P27,Q754
Q162202,P27,Q30
Q162202,P136,Q11401
Q162202,P136,Q37073
Q162202,P136,Q850412
Q162202,P136,Q211756
Q162202,P172,Q49085
Q162202,P264,Q4413456
Q162202,P1411,Q1453643
Q162202,P1411,Q904528
Q162202,P1411,Q19858088
Q162202,P1411,Q19858080
Q162202,P1411,Q1441929
Q162202,P1411,Q41254
Q162202,P166,Q19858088
Q162202,P101,Q11895763
Q162202,P1412,Q1860
Q162202,P1303,Q17172850
Q162202,P106,Q2252262
Q162202,P106,Q177220
Q162202,P106,Q753110
Q162202,P106,Q10800557
Q162202,P106,Q33999
Q162202,P106,Q2722764
Q162202,P106,Q822146
Q162202,P106,Q36834
Q162202,P106,Q2405480
Q162202,P106,Q639669
Q162202,P106,Q4610556
Q162202,P6275,Q7120528
Q114397511,P750,Q186941
Q114397511,P750,Q1097348
Q114397511,P495,Q30
Q114397511,P364,Q1860
Q114397511,P462,Q22006653
Q114397511,P136,Q157443
Q114397511,P136,Q860626
Q114397511,P136,Q859369
Q114397511,P5021,Q4165246
Q12560,P140,Q9268
Q12560,P1343,Q602358
Q12560,P1343,Q20078554
Q12560,P1343,Q19180675
Q12560,P1343,Q3181656
Q12560,P30,Q48
Q12560,P30,Q46
Q12560,P30,Q15
Q12560,P2936,Q13955
Q12560,P2936,Q150
Q47899,P106,Q33999
Q47899,P106,Q177220
Q47899,P106,Q4610556
Q47899,P106,Q43845
Q47899,P106,Q512314
Q47899,P106,Q10798782
Q47899,P106,Q10800557
Q47899,P106,Q3501317
Q47899,P27,Q30
Q47899,P19,Q60
Q47899,P136,Q37073
Q47899,P264,Q843402
Q47899,P101,Q33999
Q47899,P1412,Q1860
Q47899,P1303,Q17172850
Q47899,P103,Q1860
Q47899,P1343,Q67311526
Q47899,P166,Q602866
Q47899,P166,Q977915
Q47899,P166,Q1535145
Q47899,P6886,Q1860
Q47899,P1340,Q17122834
Q2082089,P27,Q145
Q2082089,P106,Q177220
Q2082089,P106,Q36834
Q2082089,P106,Q488205
Q2082089,P106,Q18814623
Q2082089,P136,Q37073
Q2082089,P136,Q187760
Q2082089,P136,Q316930
Q2082089,P264,Q216364
Q2082089,P1196,Q3739104
Q2082089,P20,Q84
Q2082089,P412,Q31687
Q2082089,P1303,Q17172850
Q2082089,P1412,Q1860
Q2082089,P6275,Q7120528
Q2082089,P7763,Q73555012
Q2917032,P837,Q2150
Q234058,P106,Q10798782
Q234058,P106,Q33999
Q234058,P106,Q4853732
Q234058,P106,Q10800557
Q234058,P106,Q2405480
Q234058,P106,Q36180
Q234058,P27,Q30
Q234058,P19,Q18419
Q234058,P102,Q29552
Q234058,P551,Q127856
Q234058,P1412,Q1860
Q234058,P103,Q1860
Q234058,P6886,Q1860
Q272923,P106,Q33999
Q272923,P106,Q10798782
Q272923,P106,Q10800557
Q272923,P106,Q3282637
Q272923,P27,Q30
Q272923,P19,Q65
Q272923,P1411,Q103916
Q272923,P1411,Q593098
Q272923,P1411,Q181883
Q272923,P1411,Q602299
Q272923,P166,Q17985761
Q272923,P136,Q21590660
Q272923,P1343,Q67311526
Q272923,P1412,Q150
Q272923,P1412,Q1860
Q272923,P103,Q1860
Q272923,P6886,Q1860
Q272923,P101,Q222749
Q272923,P101,Q115160932
Q34754,P30,Q15
Q34754,P47,Q1045
Q34754,P47,Q115
Q34754,P47,Q977
Q34754,P37,Q13955
Q34754,P37,Q1860
Q34754,P1622,Q14565199
Q34754,P832,Q196627
Q16538,P170,Q44414
Q16538,P495,Q30
Q16538,P3174,Q44414
Q16538,P750,Q907311
Q16538,P750,Q1630304
Q16538,P750,Q65359104
Q16538,P50,Q44414
Q16538,P58,Q44414
Q16538,P725,Q44414
Q16538,P364,Q1860
Q16538,P437,Q723685
Q16538,P1431,Q44414
Q16538,P57,Q44414
Q547900,P106,Q33999
Q547900,P106,Q10800557
Q547900,P106,Q10798782
Q547900,P1412,Q5885
Q547900,P1412,Q36236
Q547900,P27,Q668
Q547900,P1196,Q3739104
Q939194,P27,Q30
Q939194,P106,Q639669
Q939194,P106,Q855091
Q939194,P1303,Q6607
Q939194,P136,Q9759
Q159347,P106,Q33999
Q159347,P106,Q10800557
Q159347,P106,Q10349745
Q159347,P106,Q10798782
Q159347,P106,Q2259451
Q159347,P27,Q30
Q159347,P509,Q47912
Q159347,P1411,Q103916
Q159347,P1196,Q3739104
Q159347,P69,Q5629067
Q159347,P1412,Q1860
Q159347,P1532,Q30
Q159347,P136,Q21590660
Q159347,P1343,Q67311526
Q159347,P1050,Q132971
Q159347,P1050,Q47912
Q159347,P166,Q17985761
Q159347,P103,Q1860
Q159347,P6886,Q1860
Q1897870,P495,Q30
Q1897870,P407,Q1860
Q1897870,P291,Q30
Q110138,P161,Q37079
Q110138,P364,Q1860
Q110138,P272,Q159846
Q110138,P136,Q188473
Q110138,P136,Q130232
Q110138,P136,Q1054574
Q110138,P495,Q30
Q110138,P915,Q16552
Q110138,P1411,Q830079
Q110138,P462,Q22006653
Q110138,P750,Q159846
Q110138,P750,Q907311
Q110138,P840,Q99
Q110138,P437,Q723685
Q110138,P5021,Q4165246
Q110138,P5021,Q105776216
Q110138,P361,Q823422
Q110138,P127,Q159846
Q43,P2852,Q1061257
Q43,P122,Q179164
Q43,P530,Q16
Q43,P530,Q38
Q43,P530,Q155
Q43,P530,Q159
Q43,P530,Q183
Q43,P530,Q711
Q43,P530,Q408
Q43,P530,Q805
Q43,P530,Q41
Q43,P530,Q801
Q43,P530,Q212
Q43,P530,Q851
Q43,P530,Q159583
Q43,P530,Q148
Q43,P530,Q30
Q43,P530,Q55
Q43,P530,Q219
Q43,P530,Q15180
Q43,P530,Q399
Q43,P530,Q858
Q43,P530,Q298
Q43,P530,Q227
Q43,P530,Q221
Q43,P530,Q142
Q43,P530,Q889
Q43,P530,Q79
Q43,P530,Q796
Q43,P530,Q414
Q43,P530,Q40
Q43,P530,Q222
Q43,P530,Q262
Q43,P530,Q31
Q43,P530,Q225
Q43,P530,Q33
Q43,P530,Q224
Q43,P530,Q35
Q43,P530,Q115
Q43,P530,Q230
Q43,P530,Q252
Q43,P530,Q29
Q43,P530,Q232
Q43,P530,Q1246
Q43,P530,Q817
Q43,P530,Q219060
Q43,P530,Q664
Q43,P530,Q843
Q43,P530,Q39
Q43,P530,Q1045
Q43,P530,Q218
Q43,P530,Q863
Q43,P530,Q36
Q43,P530,Q948
Q43,P530,Q1049
Q43,P530,Q258
Q43,P530,Q1028
Q43,P530,Q233
Q43,P530,Q833
Q43,P530,Q96
Q43,P530,Q928
Q43,P530,Q865
Q43,P530,Q878
Q43,P530,Q145
Q43,P530,Q794
Q43,P530,Q34
Q43,P530,Q668
Q43,P530,Q403
Q43,P530,Q902
Q43,P530,Q17
Q43,P530,Q28
Q43,P530,Q423
Q43,P30,Q48
Q43,P30,Q46
Q43,P463,Q41550
Q43,P463,Q8908
Q43,P463,Q7825
Q43,P463,Q19771
Q43,P463,Q1065
Q43,P463,Q7184
Q43,P463,Q81299
Q43,P463,Q191384
Q43,P463,Q827525
Q43,P463,Q656801
Q43,P463,Q1043527
Q43,P463,Q899770
Q43,P463,Q340195
Q43,P463,Q188822
Q43,P463,Q782942
Q43,P463,Q47543
Q43,P463,Q384535
Q43,P463,Q1928989
Q43,P463,Q1072120
Q43,P463,Q8475
Q43,P463,Q1480793
Q43,P463,Q842490
Q43,P463,Q3866537
Q43,P463,Q233611
Q43,P463,Q826700
Q43,P463,Q7809
Q43,P463,Q5611262
Q43,P463,Q17495
Q43,P463,Q376150
Q43,P463,Q170424
Q43,P463,Q7817
Q43,P463,Q605326
Q43,P5658,Q14565199
Q43,P706,Q27293
Q43,P47,Q41
Q43,P47,Q219
Q43,P47,Q858
Q43,P47,Q796
Q43,P47,Q399
Q43,P47,Q794
Q43,P47,Q230
Q43,P47,Q227
Q43,P47,Q15180
Q43,P47,Q458
Q43,P47,Q212
Q43,P47,Q229
Q43,P1622,Q14565199
Q43,P1343,Q602358
Q43,P1343,Q19180675
Q43,P1343,Q4173137
Q43,P1343,Q867541
Q43,P361,Q27293
Q43,P361,Q7204
Q43,P17,Q43
Q7929263,P360,Q11424
Q95030,P106,Q33999
Q95030,P106,Q10800557
Q95030,P106,Q2526255
Q95030,P106,Q28389
Q95030,P106,Q3282637
Q95030,P106,Q36180
Q95030,P106,Q947873
Q95030,P106,Q2259451
Q95030,P106,Q47541952
Q95030,P106,Q3455803
Q95030,P27,Q30
Q95030,P166,Q908858
Q95030,P166,Q103360
Q95030,P166,Q1131356
Q95030,P166,Q5020532
Q95030,P166,Q1738793
Q95030,P166,Q292044
Q95030,P166,Q716909
Q95030,P166,Q1011547
Q95030,P166,Q640353
Q95030,P102,Q29552
Q95030,P1412,Q1860
Q95030,P136,Q21590660
Q95030,P136,Q319221
Q95030,P136,Q1054574
Q95030,P136,Q157443
Q95030,P1343,Q67311526
Q95030,P6886,Q1860
Q95030,P103,Q7976
Q95030,P103,Q1860
Q95030,P1411,Q103916
Q95030,P1411,Q102427
Q95030,P1411,Q41417
Q95030,P1411,Q103360
Q95030,P1411,Q107258
Q95030,P463,Q8038459
Q118611683,P495,Q884
Q118611683,P136,Q860626
Q118611683,P364,Q9176
Q118611683,P437,Q723685
Q19878230,P106,Q33999
Q19878230,P106,Q10798782
Q19878230,P106,Q10800557
Q19878230,P106,Q2259451
Q19878230,P19,Q23197
Q19878230,P27,Q30
Q19878230,P69,Q49112
Q19878230,P1412,Q1860
Q19878230,P103,Q1860
